web-scraper-order,web-scraper-start-url,image-src,title,price
"1699471284-426","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/140-006008.jpg?itok=gqvM6ftT","Fly Swatter Plastic Hand Shaped 4 Pack","R 49.98"
"1699471284-427","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-011925.jpg?itok=c2mDIX6-","English Childrens Bible","R 249.98"
"1699471284-428","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/005-007305.jpg?itok=9w8JQCTV","Screwdriver 6-in-1 Stubby","R 69.99"
"1699471284-429","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/467-000088.jpg?itok=Xvlz414l","Beach Bucket Set, 6-Piece","R 79.99"
"1699471284-430","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/001-000500.jpg?itok=YAYo2fYq","Wine Glass Bottle 26cm","R 199.98"
"1699471284-431","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/463-000161.jpg?itok=cAbmxVbv","Lycra Swimming Cap","R 39.98"
"1699471284-432","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/051-600611.jpg?itok=M8zq9En4","Plant Pot Plastic Round 19x15cm T-Cot","R 44.99"
"1699471284-433","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-000479.jpg?itok=RL8hB-Uj","Skipping Rope, 3.5m","R 69.99"
"1699471284-434","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/159-000180.jpg?itok=0lKGqD0T","Suction Soap Holder","R 39.98"
"1699471284-435","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/464-000200.jpg?itok=289f2Fdt","Pick Up Sticks Game, 30-Piece","R 34.99"
"1699471284-436","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/206-000710.jpg?itok=o05QgKWn","Thingamajig Garden Gloves","R 69.99"
"1699471284-437","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/463-000002.jpg?itok=kK3t9fyR","Light Up Dive Toy","R 79.99"
"1699471284-438","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-008997.jpg?itok=8q_0q7yl","Art Craft Paint Canvas","R 69.99"
"1699471284-439","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=100","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/573-000341.jpg?itok=nU5r13GG","Jonathan Kellerman A-Format Novels","R 119.98"
"1699471300-440","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-005508.jpg?itok=9t9hQL95","Yoga Mat, 3mm","R 159.99"
"1699471300-441","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/464-000118.jpg?itok=TKqXz1AG","League Back Bicycle Playing Cards","R 89.99"
"1699471300-442","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/464-000238.jpg?itok=EVwvW1Hh","Snakes Ladders Game","R 19.99"
"1699471300-443","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/206-000649.jpg?itok=G5cDYurH","Thingamajig Animal Cable Protector","R 49.98"
"1699471300-444","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/174-008034.jpg?itok=8_ugx69s","Travel Bottles 150ml, 2-Piece","R 29.99"
"1699471300-445","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000786.jpg?itok=EY5wOKdO","Jumbo Surprise Egg With Toys Sweets","R 37.99"
"1699471300-446","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000409.jpg?itok=xPiAQD_q","Barbie Read To Me Books","R 49.98"
"1699471300-447","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000408.jpg?itok=meAeDaKA","Disney Classics Mini Harback Books","R 44.99"
"1699471300-448","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000412.jpg?itok=4WvcSljF","Disney Ready To Read Level 2","R 49.98"
"1699471300-449","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000413.jpg?itok=zLIgpVWB","Paw Patrol Ready To Read Level 2","R 49.98"
"1699471300-450","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000410.jpg?itok=lUy1n0lJ","Barbie Lees Vir My","R 49.98"
"1699471300-451","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/494-057563.jpg?itok=mXk9ufVY","Intex Ride-on Dragon 201 x 191cm","R 369.99"
"1699471300-452","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000757.jpg?itok=FtD1hCyV","Paw Patrol Jelly Pop","R 14.99"
"1699471300-453","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/496-058439.jpg?itok=3WvngIxD","Intex Pool Rainbow Ombre 147x33cm","R 269.99"
"1699471300-454","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-011926.jpg?itok=hhhs7bem","English Childrens Bible Page A Day","R 249.98"
"1699471300-455","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/036-000608.jpg?itok=aaQRyrlP","Washing Pegs 70mm, 120-Piece","R 109.99"
"1699471300-456","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000530.jpg?itok=BigOKzxp","Disney Mazes Activity Book","R 34.99"
"1699471300-457","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000531.jpg?itok=UD1IeP50","Disney Playtime Activity Books","R 69.99"
"1699471300-458","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/464-000104.jpg?itok=eel1o5vq","Canasta Playing Cards","R 109.99"
"1699471300-459","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/464-000105.jpg?itok=GqKhHYo5","Protea Playing Cards","R 49.98"
"1699471300-460","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000417.jpg?itok=Gp_9slOj","Barney Mini Hardback Book","R 44.99"
"1699471300-461","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000423.jpg?itok=YEbjmtUd","Generic Stories In Mini Hardback","R 44.99"
"1699471300-462","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000416.jpg?itok=ypm-ERcL","Barbie Mini Harback Book","R 44.99"
"1699471300-463","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000472.jpg?itok=9Grko-Q4","Barrys Bars Nougat Honey Nut","R 21.98"
"1699471300-464","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/031-001016.jpg?itok=wnTWqOVU","Picture Frame Poster 60 x 90cm","R 399.99"
"1699471300-465","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/070-000102.jpg?itok=End2nki-","Novelty Horoscope Pens","R 19.99"
"1699471300-466","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/496-058449.jpg?itok=d7GwX4ve","Intex Pool Rainbow Ombre 168x38cm","R 359.99"
"1699471300-467","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/566-001016.jpg?itok=z2Tby8XN","Glow In The Dark Go Show","R 49.98"
"1699471300-468","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/251-000071-A.jpg?itok=u9ptrQdh","Protection Pads Square 20mm 48 Pack","R 39.98"
"1699471300-469","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/142-000815.jpg?itok=GRbHhUi8","Gloves Household Lined Latex Large","R 29.99"
"1699471300-470","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/466-005513.jpg?itok=JO9xIrqG","Pedal Resistance Exerciser","R 79.99"
"1699471300-471","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/051-010143.jpg?itok=L2fBSElg","Trigger Sprayer 500ml Transparent","R 49.98"
"1699471300-472","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/206-000683.jpg?itok=I3hnRcdX","Thingamajig Screen Cleaning Mitten","R 34.99"
"1699471300-473","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/039-000337.jpg?itok=S-4VEVJu","Birthday Candles Metallic 12-Piece","R 32.99"
"1699471300-474","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/036-000607.jpg?itok=LRLaHOc_","Washing Pegs 70mm, 20-Piece","R 34.99"
"1699471300-475","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=99","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-009000.jpg?itok=VksDKjnj","Fini Liquorice Bar Original","R 19.99"
"1699471316-476","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/002-000721.jpg?itok=N8TXUdED","Cutting Board Plastic, 43 x27cm","R 139.99"
"1699471316-477","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/031-001002.jpg?itok=uNXlcB14","Picture Frame Distressed 40 x 50cm","R 299.98"
"1699471316-478","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/267-000252.jpg?itok=NKiswFDO","Jigsaw Puzzle, 1000-Piece","R 139.99"
"1699471316-479","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/041-007002-B.jpg?itok=5bbnMbfB","Voi Hand Soap Vanilla 500ml","R 24.99"
"1699471316-480","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/024-000111.jpg?itok=CuZfyvwo","Non Stick Roasting Pan 30 x 20 x 4.5cm","R 149.99"
"1699471316-481","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/496-029007.jpg?itok=CX0Da3Lq","Intex Filter Cartridge Small","R 69.99"
"1699471316-482","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/041-007003.jpg?itok=2umWDSgj","Voi Anti Bacterial Hand Soap 500ml","R 39.98"
"1699471316-483","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=98","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/306-001721.jpg?itok=kT7CCK7i","Voi Hand Sanitising Wipes, 100-Piece","R 49.98"
